CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer,Age,AgeGroup
13009,Mindy,She,448 Roanoke Dr.,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0174,1965-03-11,Bachelors ,Professional,F,M,1,1,3,3,88563,82,1,32,Between 25 and 45 years
13010,Erica,Ye,48 Lacanda Ct.,Townsville,Queensland,Australia,4810,1 (11) 500 555-0175,1965-08-16,Bachelors ,Professional,F,M,1,2,3,3,79937,81,1,32,Between 25 and 45 years
13011,Anne,Ortega,9327 Greenbrook Dr.,Geelong,Victoria,Australia,3220,1 (11) 500 555-0122,1965-05-04,Bachelors ,Professional,F,S,0,1,0,0,94790,48,0,32,Between 25 and 45 years
13012,Krystal,Hu,6534 Leslie Avenue,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0165,1965-09-24,Bachelors ,Professional,F,S,0,1,0,0,80424,46,1,32,Between 25 and 45 years
13013,Vincent,Ye,7509 San Cristobal,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0146,1964-11-08,Bachelors ,Professional,M,M,0,1,4,4,108713,137,1,33,Between 25 and 45 years
13014,James,Clark,5124 Palmer Rd.,Edmonds,Washington,United States,98020,336-555-0177,1968-07-13,Bachelors ,Management,M,M,1,2,0,2,121964,89,0,29,Between 25 and 45 years
13015,Rebecca,Parker,8138 Brook Way,Lake Oswego,Oregon,United States,97034,936-555-0190,1968-07-11,Bachelors ,Management,F,S,0,3,0,2,110255,59,1,29,Between 25 and 45 years
13016,Antonio,Bryant,7482 Melody,Walla Walla,Washington,United States,99362,110-555-0188,1968-07-04,Graduate Degree,Management,M,M,1,2,1,1,174141,104,1,29,Between 25 and 45 years
13017,Xavier,Alexander,9072 U St.,Concord,California,United States,94519,806-555-0199,1979-02-16,Partial College,Skilled Manual,M,M,1,1,0,0,49416,62,0,18,Under 25 years
13018,Brendan,Xie,7700 The Alameda,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0134,1944-10-11,High School,Skilled Manual,M,M,1,4,0,5,41626,65,0,53,Between 45 and 55 years
13019,Destiny,Murphy,2012 Reisling Court,San Carlos,California,United States,94070,875-555-0171,1979-03-01,Partial College,Skilled Manual,F,S,1,1,0,0,65957,41,0,18,Under 25 years
13020,Madalena,Sanchez,6537 N Ranchford Court,Lavender Bay,New South Wales,Australia,2060,749-555-0100,1945-05-10,Partial High School,Clerical,M,M,1,2,1,2,26788,76,0,52,Between 45 and 55 years
13021,Kendra,Diaz,3712 Kirker Pass Road,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0188,1946-07-09,Partial College,Clerical,F,S,1,2,0,2,44271,34,0,51,Between 45 and 55 years
13023,Dominique,Raman,6787 Terra Calitina,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0152,1947-02-27,High School,Skilled Manual,F,S,1,2,0,4,21479,37,0,50,Between 45 and 55 years
13024,Marc,Moreno,6556 Gilly Lane,Seaford,Victoria,Australia,3198,1 (11) 500 555-0122,1947-03-09,Partial College,Clerical,M,M,0,2,0,2,51276,67,0,50,Between 45 and 55 years
13025,Reginald,Serrano,2310 Donegal Way,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0118,1947-11-19,Partial College,Clerical,M,M,0,2,0,2,49705,74,0,50,Between 45 and 55 years
13026,Colleen,Zheng,9474 Rose Street,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0174,1948-04-15,Partial High School,Clerical,F,S,1,2,1,2,18561,42,0,49,Between 45 and 55 years
13027,Jeremy,Patterson,9412 Alhambra Avenue,Port Hammond,British Columbia,Canada,V6B 3P7,924-555-0142,1977-12-11,Partial High School,Clerical,M,S,1,2,0,0,68335,65,0,20,Under 25 years
13028,Dalton,Thompson,5489 Patterson Blvd.,Lynnwood,Washington,United States,98036,644-555-0185,1977-09-17,Partial College,Skilled Manual,M,S,1,1,0,0,64465,71,1,20,Under 25 years
13029,Jennifer,Foster,4581 Coggins Drive,Port Orchard,Washington,United States,98366,234-555-0149,1977-09-05,Partial College,Skilled Manual,F,S,0,1,0,0,39327,39,0,20,Under 25 years
13031,Hunter,Shan,6671 Santa Barbara,Lemon Grove,California,United States,91945,653-555-0115,1977-02-16,Partial College,Skilled Manual,M,S,0,2,0,0,76181,73,0,20,Under 25 years
13032,Kevin,Baker,8614 Lagoon Court,National City,California,United States,91950,489-555-0119,1977-04-09,Partial College,Skilled Manual,M,M,1,2,0,0,84086,83,0,20,Under 25 years
13033,Xavier,Gonzalez,8475 Riverwood Circle,Oakland,California,United States,94611,544-555-0195,1976-11-20,Partial College,Skilled Manual,M,S,0,2,0,0,91113,71,0,21,Under 25 years
13034,Kelsey,Yuan,3029 Delta View Ln.,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0116,1949-02-27,Partial High School,Clerical,F,S,1,2,1,2,18390,44,0,48,Between 45 and 55 years
13035,Kristy,Torres,8957 Royal Ann Lane,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0130,1950-11-03,Partial College,Clerical,F,M,0,2,0,3,44608,51,0,47,Between 45 and 55 years
13036,Virginia,Subram,393 Yellowood Lane,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0115,1950-02-03,Partial College,Clerical,F,S,1,2,0,3,41804,41,0,47,Between 45 and 55 years
13037,Terrence,Pal,9696 Brentwood Circle,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0156,1950-04-26,High School,Skilled Manual,M,M,0,2,0,3,57244,70,0,47,Between 45 and 55 years
13038,Wilson,Pais,5901 Larch Ct.,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0112,1950-02-01,Bachelors ,Management,M,M,0,2,0,2,68952,75,0,47,Between 45 and 55 years
13039,Trisha,Ma,1660 Stonyhill Circle,Coronado,California,United States,92118,845-555-0181,1980-08-20,Partial College,Skilled Manual,F,S,0,2,0,0,22200,44,0,17,Under 25 years
13040,Roy,Gonzalez,3627 Creekside Drive,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0129,1951-09-20,High School,Skilled Manual,M,M,1,2,0,3,50919,66,0,46,Between 45 and 55 years
13041,Cameron,Brown,7900 Pacheco St.,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0131,1951-11-05,High School,Skilled Manual,M,M,0,2,0,3,41158,71,0,46,Between 45 and 55 years
13042,Alison,Pal,1178 Sandy Blvd.,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0149,1951-09-21,High School,Skilled Manual,F,M,1,2,0,3,35713,46,0,46,Between 45 and 55 years
13043,Brenda,Madan,8354 Hamiliton Avenue,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0180,1952-04-25,High School,Skilled Manual,F,M,0,2,0,3,54173,49,0,45,Between 45 and 55 years
13044,Katrina,Jai,5332 Bonifacio St,Geelong,Victoria,Australia,3220,1 (11) 500 555-0147,1952-01-23,High School,Skilled Manual,F,M,0,2,0,3,32958,46,0,45,Between 45 and 55 years
13045,Anne,Gomez,845 Lay Brooke Way,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0161,1952-11-13,High School,Skilled Manual,F,M,1,2,0,3,50848,48,0,45,Between 45 and 55 years
13046,Jonathan,Rodriguez,734 Clayton Rd.,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0113,1952-10-05,High School,Skilled Manual,M,M,1,2,0,3,59577,74,0,45,Between 45 and 55 years
13048,Alexis,Hayes,6111 Newcastle Road,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0125,1952-06-26,Partial College,Skilled Manual,F,M,1,2,0,2,52979,46,0,45,Between 45 and 55 years
13049,Autumn,Wang,7256 St. Paul Circle,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0134,1953-07-06,Partial College,Skilled Manual,F,M,0,2,0,3,35089,45,0,44,Between 25 and 45 years
13050,Dennis,Zeng,3184 Roskelley Dr.,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0135,1953-12-19,Partial College,Skilled Manual,M,M,0,2,0,3,65946,74,0,44,Between 25 and 45 years
13051,Ethan,Jones,671 Deerwood Court,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0142,1954-11-27,Partial College,Skilled Manual,M,S,0,2,0,2,121433,77,1,43,Between 25 and 45 years
13052,Jared,Morris,9593 Delaware Dr.,Beaverton,Oregon,United States,97005,849-555-0125,1975-11-11,Partial College,Skilled Manual,M,S,0,2,0,0,51065,61,0,22,Under 25 years
13053,Vincent,Lu,923 Woodbury Place,Bellingham,Washington,United States,98225,971-555-0119,1975-05-16,Partial College,Skilled Manual,M,S,0,2,0,0,67836,68,0,22,Under 25 years
13054,Bryce,Ward,5898 Heritage Oaks,Burien,Washington,United States,98168,732-555-0112,1975-09-17,Partial College,Skilled Manual,M,M,1,2,0,0,61371,77,0,22,Under 25 years
13056,Morgan,Blue,59 Sharon Place,Woodburn,Oregon,United States,97071,190-555-0127,1975-09-23,High School,Skilled Manual,F,S,1,2,0,0,50269,45,0,22,Under 25 years
13058,Ramon,Huang,623 Chestnut Ave,Chula Vista,California,United States,91910,144-555-0194,1975-08-16,High School,Skilled Manual,M,M,1,2,0,0,48893,67,0,22,Under 25 years
13059,Keith,Deng,4551 Thistle Circle,Colma,California,United States,94014,439-555-0122,1975-02-15,High School,Skilled Manual,M,M,1,2,0,0,46737,73,0,22,Under 25 years
13060,Eugene,Zhu,1292 Marsh Elder,Concord,California,United States,94519,246-555-0155,1975-06-09,High School,Skilled Manual,M,M,1,2,0,0,53132,74,0,22,Under 25 years
13061,Ethan,Anderson,1092 Pinole Valley Rd.,Oakland,California,United States,94611,947-555-0130,1974-06-01,High School,Skilled Manual,M,S,0,2,0,0,44354,62,0,23,Under 25 years
13062,Eduardo,Williams,1542 Orangewood Dr,Olympia,Washington,United States,98501,694-555-0193,1974-07-09,High School,Skilled Manual,M,S,1,2,0,0,53794,72,0,23,Under 25 years
13063,Jessica,Johnson,8060 Roslyn Drive,Olympia,Washington,United States,98501,156-555-0112,1974-03-14,High School,Skilled Manual,F,S,1,2,0,0,33843,43,0,23,Under 25 years
13064,Dalton,Parker,3561 East Avenue,Bremerton,Washington,United States,98312,535-555-0190,1974-03-17,High School,Skilled Manual,M,S,0,2,0,0,57951,66,1,23,Under 25 years
13066,Carson,Perry,6545 N Ridgewood Dr.,Lake Oswego,Oregon,United States,97034,284-555-0145,1974-09-25,High School,Skilled Manual,M,S,0,2,0,0,64061,68,0,23,Under 25 years
13067,Olivia,Garcia,4605 Springvale Court,Burien,Washington,United States,98168,819-555-0179,1974-11-25,High School,Skilled Manual,F,S,1,2,0,0,49787,45,0,23,Under 25 years
13068,Alexandria,Morris,7320 Blocking Circle,Bellflower,California,United States,90706,862-555-0112,1974-02-18,High School,Skilled Manual,F,S,0,2,0,0,51501,42,0,23,Under 25 years
13069,Adam,Green,9808 Virginia Circle,Bellingham,Washington,United States,98225,464-555-0196,1974-08-19,High School,Skilled Manual,M,M,1,2,0,0,51172,70,0,23,Under 25 years
13070,Emma,Clark,3709 Leonard Ct.,Lake Oswego,Oregon,United States,97034,155-555-0135,1973-10-18,Partial College,Skilled Manual,F,S,1,2,0,0,71088,49,0,24,Under 25 years
13071,Thomas,Walker,2637 Broadway St.,Victoria,British Columbia,Canada,V8V,173-555-0112,1973-05-11,Partial College,Skilled Manual,M,M,1,2,0,0,83359,76,0,24,Under 25 years
13072,Emma,Rogers,6277 Greenview Court,Lebanon,Oregon,United States,97355,580-555-0168,1973-11-02,Partial College,Professional,F,S,1,2,0,0,80133,50,0,24,Under 25 years
13073,Sydney,Lopez,3782 Fox Way,Santa Cruz,California,United States,95062,920-555-0185,1976-01-12,Partial College,Professional,F,M,1,2,0,0,70930,50,0,21,Under 25 years
13074,Grace,Hughes,6835 Lynwood Drive,Spring Valley,California,United States,91977,867-555-0182,1976-09-12,Partial College,Professional,F,M,1,2,0,0,76234,54,0,21,Under 25 years
13075,Kelvin,Lin,8394 Lincoln Drive,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0197,1955-04-11,High School,Skilled Manual,M,M,0,2,0,2,120236,79,0,42,Between 25 and 45 years
13077,Alejandro,Goel,9383 Ashmount Way,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0117,1956-05-24,High School,Skilled Manual,M,S,0,2,0,2,79583,72,1,41,Between 25 and 45 years
13078,Michele,Chande,4041 Jam Way,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0188,1956-01-22,High School,Skilled Manual,F,S,1,2,0,2,70357,45,1,41,Between 25 and 45 years
13079,Edwin,Bhat,4779 Scenic Dr.,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0137,1957-02-26,High School,Professional,M,S,0,2,0,2,126267,77,1,40,Between 25 and 45 years
13080,Denise,Mehta,2242 Panoramic Ave,Perth,South Australia,Australia,6006,1 (11) 500 555-0164,1957-05-18,High School,Professional,F,S,0,2,0,2,100725,51,0,40,Between 25 and 45 years
13081,Krista,Ruiz,8908 The Trees Drive,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0127,1957-03-24,High School,Professional,F,S,0,2,0,2,104952,52,0,40,Between 25 and 45 years
13082,Juan,Peterson,7011 Oak Dr.,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0174,1958-02-24,Graduate Degree,Management,M,S,1,0,1,1,174775,100,1,39,Between 25 and 45 years
13083,Jordyn,Butler,3838 Sanford St,Walla Walla,Washington,United States,99362,685-555-0165,1973-02-26,Partial College,Professional,F,S,1,2,0,0,58960,48,1,24,Under 25 years
13084,Luis,Hughes,1160 Via Del Sol,Oak Bay,British Columbia,Canada,V8P,136-555-0168,1974-10-14,High School,Professional,M,S,0,2,0,0,67919,61,1,23,Under 25 years
13085,Daniel,Harris,9605 Mcelroy Court,Bremerton,Washington,United States,98312,101-555-0119,1974-03-19,Partial High School,Skilled Manual,M,S,1,2,0,0,57638,67,1,23,Under 25 years
13086,Blake,Nelson,5414 Camel Place,Lynnwood,Washington,United States,98036,629-555-0193,1974-05-20,Partial College,Professional,M,S,1,2,0,0,90859,74,1,23,Under 25 years
13087,Jeremy,Collins,6296 Elmonte Drive,Oregon City,Oregon,United States,97045,779-555-0186,1974-11-08,Partial College,Professional,M,S,1,2,0,0,107843,70,0,23,Under 25 years
13088,Megan,Powell,3238 Laguna Circle,Sedro Woolley,Washington,United States,98284,807-555-0130,1974-02-23,Partial College,Professional,F,S,0,2,0,0,83780,48,1,23,Under 25 years
13090,Wayne,Tang,8356 Royal Palm Lane,Townsville,Queensland,Australia,4810,1 (11) 500 555-0178,1959-06-01,Graduate Degree,Management,M,S,0,3,1,1,187169,97,1,38,Between 25 and 45 years
13091,Deanna,Martin,8162 Milden Road,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0170,1959-08-11,Graduate Degree,Management,F,S,0,3,1,1,154916,62,1,38,Between 25 and 45 years
13092,William,Walker,3332 Green Valley Road,Palo Alto,California,United States,94303,894-555-0145,1966-11-04,Graduate Degree,Management,M,M,1,4,1,1,173429,100,1,31,Between 25 and 45 years
13093,Michelle,James,9772 Mountain View Drive,Olympia,Washington,United States,98501,471-555-0167,1957-10-15,Partial High School,Skilled Manual,F,S,0,2,0,2,91971,49,0,40,Between 25 and 45 years
13094,Antonio,Diaz,6373 Berrellesa St.,Woodland Hills,California,United States,91364,469-555-0172,1957-03-23,High School,Professional,M,M,0,2,0,2,101000,83,0,40,Between 25 and 45 years
13095,Jordan,Griffin,2785 Snow Drive,Shawnee,British Columbia,Canada,V9B 2C3,160-555-0138,1957-07-24,High School,Professional,M,S,1,2,0,2,91604,75,0,40,Between 25 and 45 years
13096,Jonathan,Chen,7289 Las Quebrados Ln,Haney,British Columbia,Canada,V2W 1W2,513-555-0125,1957-10-20,High School,Professional,M,M,0,2,0,2,100571,88,0,40,Between 25 and 45 years
13097,Dalton,Hughes,6457 Appalachian Dr.,Colma,California,United States,94014,219-555-0166,1957-05-14,High School,Professional,M,M,0,2,0,2,93670,81,0,40,Between 25 and 45 years
13098,Miguel,Russell,1288 Vista Del Rio,Everett,Washington,United States,98201,196-555-0169,1957-10-07,High School,Professional,M,M,0,2,0,2,99574,81,0,40,Between 25 and 45 years
13099,Jay,Romero,5740 Elderwood Dr,Campbellsville,Kentucky,United States,42718,977-555-0126,1957-08-04,Partial College,Professional,M,M,0,0,2,3,88048,115,0,40,Between 25 and 45 years
13100,Jeremy,Perez,3595 Santa Fe,Novato,California,United States,94947,149-555-0119,1957-07-16,Bachelors ,Management,M,M,0,0,1,2,127800,102,0,40,Between 25 and 45 years
13103,Brendan,Raji,4355 Via Vista,Geelong,Victoria,Australia,3220,1 (11) 500 555-0147,1963-08-02,Bachelors ,Professional,M,S,0,1,0,0,95471,70,1,34,Between 25 and 45 years
13104,Gregory,Becker,5617 Landing Dr,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0173,1963-04-12,Bachelors ,Professional,M,S,0,1,0,0,96830,76,1,34,Between 25 and 45 years
13105,Whitney,Kovár,2208 Mauna Kea Court,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0164,1962-07-02,Bachelors ,Professional,F,M,1,1,0,1,76709,54,0,35,Between 25 and 45 years
13106,Ebony,Munoz,6809 El Capitan Lane,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0113,1962-07-08,Bachelors ,Professional,F,M,1,1,0,1,85792,52,0,35,Between 25 and 45 years
13107,Mary,Nelson,Am Karlshof 2562,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0172,1962-07-11,Bachelors ,Professional,F,M,1,1,0,1,80679,49,0,35,Between 25 and 45 years
13108,Curtis,Wang,9566 River Ash Court,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0117,1962-12-26,Bachelors ,Professional,M,M,1,1,0,1,105370,82,0,35,Between 25 and 45 years
13109,Cheryl,Navarro,5278 White Dr,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0190,1962-08-12,Bachelors ,Professional,F,M,1,1,0,1,84976,59,0,35,Between 25 and 45 years
13110,Levi,Mehta,8789 Valley Oak Plaza,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0161,1961-12-12,Partial College,Skilled Manual,M,M,1,1,0,1,92855,80,0,36,Between 25 and 45 years
13111,Hannah,Butler,2219 Alfred Ave.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0136,1961-08-16,Partial College,Skilled Manual,F,S,1,1,0,1,73091,45,0,36,Between 25 and 45 years
13112,Bianca,Gao,8458 Wiget Lane,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0181,1961-07-23,Partial College,Skilled Manual,F,S,1,1,0,1,68036,45,0,36,Between 25 and 45 years
13113,Bryant,Sanchez,3585 Holly Oak Dr.,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0151,1966-07-14,Bachelors ,Professional,M,S,0,1,0,0,110566,72,1,31,Between 25 and 45 years
13114,Claudia,Zhang,969 Standing Grove Dr.,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0126,1966-05-01,Bachelors ,Professional,F,S,0,1,0,0,112435,48,0,31,Between 25 and 45 years
13115,Clarence,Wu,3099 Corte Segundo,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0164,1966-09-27,Graduate Degree,Management,M,S,1,1,0,0,178571,87,1,31,Between 25 and 45 years
13116,Tyrone,Diaz,6659 Poplar Street,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0152,1966-05-08,Graduate Degree,Management,M,S,0,2,0,0,180924,86,1,31,Between 25 and 45 years
13117,Evelyn,Rodriguez,9236 Hanson Lane,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0122,1966-01-11,Graduate Degree,Management,F,S,0,3,0,0,158091,55,1,31,Between 25 and 45 years
13118,Sydney,Cook,2297 Via Valencia,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0124,1960-07-08,Partial College,Skilled Manual,F,M,1,1,0,1,74879,54,0,37,Between 25 and 45 years
13119,Jaclyn,Guo,4511 Gatter Court,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0115,1965-11-10,Bachelors ,Professional,F,S,0,1,0,0,71429,51,0,32,Between 25 and 45 years
13120,Levi,Weber,8861 Flamingo Dr,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0181,1965-07-09,Bachelors ,Professional,M,M,1,4,5,5,116870,160,1,32,Between 25 and 45 years
13122,Catherine,Cox,4014 Donegal Road,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0179,1965-08-02,Bachelors ,Professional,F,M,1,1,0,0,111753,53,0,32,Between 25 and 45 years
13123,Kelli,Raji,6146 Holland Drive,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0117,1964-05-04,Bachelors ,Professional,F,S,0,1,0,0,86963,50,0,33,Between 25 and 45 years
13124,Marco,Vance,5565 Logan Court,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0163,1964-03-01,Bachelors ,Professional,M,S,0,1,0,0,110025,74,1,33,Between 25 and 45 years
13125,Alejandro,Hu,5747 Shirley Drive,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0196,1964-07-08,Bachelors ,Professional,M,S,0,1,0,0,102360,76,1,33,Between 25 and 45 years
13126,Lydia,Suri,1874 Valley Blvd.,Melton,Victoria,Australia,3337,1 (11) 500 555-0114,1964-02-04,Bachelors ,Professional,F,S,0,1,0,0,90985,52,0,33,Between 25 and 45 years
13127,Shane,Fernandez,1888 Buena Vista,Melton,Victoria,Australia,3337,1 (11) 500 555-0136,1964-12-10,Bachelors ,Professional,M,S,0,1,0,0,95764,82,1,33,Between 25 and 45 years
13128,Colleen,West,3302 Alan Dr,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0119,1964-04-23,Bachelors ,Professional,F,S,0,1,0,0,83893,53,0,33,Between 25 and 45 years
13129,Joy,Ramos,9564 Wiget Lane,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0176,1964-06-01,Bachelors ,Professional,F,S,1,1,0,0,83575,53,1,33,Between 25 and 45 years
13130,Dalton,Miller,9334 Cougar Way,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0152,1959-10-26,Bachelors ,Professional,M,M,1,1,0,1,127303,83,0,38,Between 25 and 45 years
13131,Briana,Diaz,6046 Flamingo Drive,Melton,Victoria,Australia,3337,1 (11) 500 555-0160,1959-09-01,Bachelors ,Professional,F,M,1,1,0,1,108046,56,0,38,Between 25 and 45 years
13132,Casey,Vazquez,4498 Dennis Circle,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0180,1959-02-21,Bachelors ,Professional,M,S,1,1,0,1,133957,82,1,38,Between 25 and 45 years
